Week.Ending.Date,Area,Metric,age_0_17,age_18_19,age_18_49,age_20_29,age_30_39,age_40_49,age_50_59,age_50_64,age_60_69,age_65plus,age_70_79,age_80plus,age_unknown
2021-08-07,Region 2N,Deaths,0,0,5,0,<5,<5,<5,7,7,16,5,<5,0
2021-08-07,Region 2N,Hospitalization,<5,0,12,0,8,<5,<5,5,<5,24,12,8,0
2021-08-07,Region 2S,Case Count,337,57,962,357,301,247,183,271,152,251,75,24,<5
2021-08-07,Region 2S,Deaths,0,0,<5,<5,<5,<5,<5,5,<5,19,9,8,0
2021-08-07,Region 2S,Hospitalization,<5,<5,18,7,<5,6,6,10,11,35,15,9,0
2021-08-07,Region 3,Case Count,95,42,435,145,127,121,120,173,109,209,63,37,<5
2021-08-07,Region 3,Deaths,0,0,<5,0,0,<5,<5,6,<5,13,<5,5,0
2021-08-07,Region 3,Hospitalization,<5,0,11,<5,5,5,11,13,10,38,16,12,0
2021-08-07,Region 5,Case Count,173,33,487,180,148,126,131,187,109,195,66,20,0
2021-08-07,Region 5,Deaths,0,0,<5,0,0,<5,<5,<5,<5,10,<5,<5,0
2021-08-07,Region 5,Hospitalization,<5,0,6,<5,<5,<5,<5,5,5,20,9,6,0
2021-08-07,Region 6,Case Count,201,36,704,261,220,187,128,190,111,228,78,39,0
2021-08-07,Region 6,Deaths,0,0,0,0,0,0,<5,<5,<5,7,5,<5,0
2021-08-07,Region 6,Hospitalization,<5,0,10,<5,<5,5,<5,11,10,19,5,<5,0
2021-08-07,Region 7,Case Count,28,7,136,52,42,35,42,68,42,93,33,18,0
2021-08-07,Region 7,Deaths,0,0,<5,0,0,<5,0,0,<5,6,0,5,0
2021-08-07,Region 7,Hospitalization,0,0,<5,<5,0,<5,<5,<5,<5,13,<5,7,0
2021-08-07,Region 8,Case Count,18,<5,101,27,35,35,28,43,24,47,16,7,0
2021-08-07,Region 8,Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-07,Region 8,Hospitalization,0,0,<5,0,<5,<5,<5,<5,<5,<5,<5,0,0
2021-08-14,Region 1,Case Count,183,35,521,188,170,128,152,213,116,217,74,27,0
2021-08-14,Region 1,Deaths,0,0,<5,<5,0,0,<5,<5,<5,12,5,5,0
2021-08-14,Region 1,Hospitalization,<5,<5,13,<5,<5,6,5,9,5,30,12,13,0
2021-08-14,Region 2N,Case Count,393,65,1101,343,360,333,311,446,231,433,139,63,0
2021-08-14,Region 2N,Deaths,0,0,<5,0,<5,<5,<5,<5,<5,11,7,<5,0
2021-08-14,Region 2N,Hospitalization,<5,0,<5,0,<5,<5,6,10,6,19,12,<5,0
2021-08-14,Region 2S,Case Count,416,62,1086,384,374,266,245,335,159,278,89,30,<5
2021-08-14,Region 2S,Deaths,0,0,<5,<5,<5,0,<5,<5,<5,15,8,<5,0
2021-08-14,Region 2S,Hospitalization,5,<5,25,8,6,9,12,15,11,27,11,5,0
2021-08-14,Region 3,Case Count,112,33,553,218,174,128,144,213,132,229,62,35,0
2021-08-14,Region 3,Deaths,0,0,<5,<5,0,<5,<5,6,8,25,6,11,0
2021-08-14,Region 3,Hospitalization,0,0,14,<5,6,6,13,23,20,46,12,14,0
2021-08-14,Region 5,Case Count,172,37,659,234,226,162,156,228,120,229,78,31,0
2021-08-14,Region 5,Deaths,0,0,<5,0,<5,<5,<5,<5,6,16,<5,6,0
2021-08-14,Region 5,Hospitalization,<5,0,12,<5,5,6,6,10,7,21,6,8,0
2021-08-14,Region 6,Case Count,285,47,874,326,267,234,204,299,175,294,83,36,0
2021-08-14,Region 6,Deaths,0,0,<5,0,<5,0,<5,<5,<5,9,<5,5,0
2021-08-14,Region 6,Hospitalization,<5,0,5,0,<5,<5,6,10,7,21,7,7,0
2021-08-14,Region 7,Case Count,46,12,162,47,61,42,54,89,65,145,56,24,0
2021-08-14,Region 7,Deaths,0,0,0,0,0,0,0,0,<5,6,<5,<5,0
2021-08-14,Region 7,Hospitalization,0,0,<5,0,<5,<5,<5,<5,7,20,8,5,0
2021-08-14,Region 8,Case Count,43,16,137,40,35,46,32,51,32,75,36,7,0
2021-08-14,Region 8,Deaths,0,0,0,0,0,0,0,0,<5,<5,<5,0,0
2021-08-14,Region 8,Hospitalization,<5,0,<5,<5,<5,0,<5,7,6,15,5,<5,0
2021-08-21,Region 1,Case Count,220,32,592,202,188,170,190,271,148,279,97,34,0
2021-08-21,Region 1,Deaths,<5,0,<5,0,0,<5,<5,5,<5,14,9,<5,0
2021-08-21,Region 1,Hospitalization,<5,0,12,<5,<5,7,16,21,13,40,23,<5,0
2021-08-21,Region 2N,Case Count,393,53,1142,379,374,336,309,471,251,456,131,74,0
2021-08-21,Region 2N,Deaths,0,0,0,0,0,0,<5,<5,6,21,5,10,0
2021-08-21,Region 2N,Hospitalization,0,0,10,<5,<5,6,5,5,<5,14,<5,8,0
2021-08-21,Region 2S,Case Count,451,108,1253,399,449,297,281,391,193,338,99,46,<5
2021-08-21,Region 2S,Deaths,0,0,<5,0,<5,<5,<5,5,<5,18,8,6,0
2021-08-21,Region 2S,Hospitalization,5,0,20,<5,9,7,15,20,10,26,9,7,0
2021-08-21,Region 3,Case Count,171,45,580,225,160,150,161,247,149,266,83,34,<5
2021-08-21,Region 3,Deaths,0,0,0,0,0,0,<5,6,<5,21,8,9,0
2021-08-21,Region 3,Hospitalization,<5,<5,17,<5,6,7,18,25,10,26,10,6,0
2021-08-21,Region 5,Case Count,186,35,687,256,212,184,169,237,134,252,78,40,0
2021-08-21,Region 5,Deaths,0,0,0,0,0,0,<5,<5,<5,8,<5,<5,0
2021-08-21,Region 5,Hospitalization,0,0,11,<5,7,<5,5,8,7,19,7,5,0
2021-08-21,Region 6,Case Count,301,54,1068,406,338,270,246,352,192,369,106,71,<5
2021-08-21,Region 6,Deaths,0,0,<5,0,<5,0,<5,<5,0,16,7,9,0
2021-08-21,Region 6,Hospitalization,0,0,11,<5,6,<5,9,13,11,31,8,12,0
2021-08-21,Region 7,Case Count,41,8,176,54,58,56,59,95,64,124,44,16,<5
2021-08-21,Region 7,Deaths,0,0,<5,0,<5,<5,<5,<5,<5,<5,<5,<5,0
2021-08-21,Region 7,Hospitalization,<5,0,<5,<5,0,<5,5,7,5,12,<5,<5,0
2021-08-21,Region 8,Case Count,42,11,183,67,51,54,38,53,41,92,31,20,0
2021-08-21,Region 8,Deaths,0,0,0,0,0,0,<5,<5,<5,8,<5,<5,0
2021-08-21,Region 8,Hospitalization,0,0,<5,<5,0,0,<5,<5,7,13,<5,<5,0
2021-08-28,Region 1,Case Count,267,46,640,219,219,156,199,271,137,262,86,39,<5
2021-08-28,Region 1,Deaths,0,0,<5,0,<5,0,<5,5,6,17,<5,8,0
2021-08-28,Region 1,Hospitalization,0,<5,16,<5,<5,9,15,22,15,48,16,17,0
2021-08-28,Region 2N,Case Count,513,65,1336,464,463,344,380,547,285,509,157,67,28
2021-08-28,Region 2N,Deaths,0,0,6,0,<5,<5,9,15,11,20,6,<5,0
2021-08-28,Region 2N,Hospitalization,<5,0,6,<5,0,<5,10,14,6,14,5,<5,0
2021-08-28,Region 2S,Case Count,494,69,1144,390,379,306,251,355,173,309,93,43,5
2021-08-28,Region 2S,Deaths,0,0,<5,0,<5,<5,<5,5,5,20,9,6,0
2021-08-28,Region 2S,Hospitalization,<5,<5,14,<5,5,5,10,18,12,31,10,9,0
2021-08-28,Region 3,Case Count,237,48,670,235,212,175,199,276,149,295,109,37,<5
2021-08-28,Region 3,Deaths,0,0,0,0,0,0,<5,6,5,15,5,5,0
2021-08-28,Region 3,Hospitalization,<5,<5,21,7,6,6,10,17,14,40,16,10,0
2021-08-28,Region 5,Case Count,244,40,699,215,238,206,165,247,150,255,72,33,<5
2021-08-28,Region 5,Deaths,0,0,<5,<5,<5,<5,<5,5,<5,5,0,<5,0
2021-08-28,Region 5,Hospitalization,0,0,9,<5,<5,<5,7,8,6,18,9,<5,0
2021-08-28,Region 6,Case Count,482,60,1189,434,386,309,250,380,216,404,124,64,<5
2021-08-28,Region 6,Deaths,0,0,0,0,0,0,<5,<5,<5,11,<5,5,0
2021-08-28,Region 6,Hospitalization,<5,0,5,0,<5,<5,6,10,5,18,6,7,0
2021-08-28,Region 7,Case Count,49,12,210,72,73,53,82,110,58,116,41,17,0
2021-08-28,Region 7,Deaths,0,0,<5,0,0,<5,<5,<5,0,<5,<5,<5,0
2021-08-28,Region 7,Hospitalization,0,0,<5,0,<5,<5,<5,5,<5,10,<5,<5,0
2021-08-28,Region 8,Case Count,72,15,192,71,53,53,49,72,48,100,33,19,<5
2021-08-28,Region 8,Deaths,0,0,0,0,0,0,<5,<5,<5,10,<5,<5,0
2021-08-28,Region 8,Hospitalization,<5,0,<5,0,<5,0,<5,<5,7,20,7,6,0
2021-09-04,Region 1,Case Count,412,56,695,238,217,184,156,238,140,268,90,38,<5
2021-09-04,Region 1,Deaths,0,0,<5,0,0,<5,<5,5,5,19,6,8,0
2021-09-04,Region 1,Hospitalization,<5,0,20,5,11,<5,13,21,15,32,7,10,0
2021-09-04,Region 2N,Case Count,534,78,1192,386,394,334,349,501,268,489,157,64,0
2021-09-04,Region 2N,Deaths,0,<5,5,0,<5,<5,<5,9,8,22,9,5,0
2021-09-04,Region 2N,Hospitalization,<5,0,10,<5,<5,<5,8,11,<5,15,8,<5,0
2021-09-04,Region 2S,Case Count,557,167,1243,414,397,265,260,359,176,311,93,42,0
2021-09-04,Region 2S,Deaths,0,0,<5,0,<5,<5,7,11,5,13,<5,<5,0
2021-09-04,Region 2S,Hospitalization,<5,<5,26,11,8,5,13,20,10,23,7,6,0
2021-09-04,Region 3,Case Count,313,66,662,224,204,168,177,263,147,268,85,36,0
2021-09-04,Region 3,Deaths,0,0,<5,0,<5,0,<5,6,7,22,7,8,0
2021-09-04,Region 3,Hospitalization,<5,<5,16,<5,6,6,7,12,12,35,14,9,0
2021-09-04,Region 5,Case Count,341,58,686,223,247,158,163,238,148,252,65,39,0
2021-09-04,Region 5,Deaths,<5,0,<5,0,<5,0,<5,<5,<5,14,<5,8,0
2021-09-04,Region 5,Hospitalization,<5,<5,5,<5,<5,<5,6,10,6,16,<5,7,0
2021-09-04,Region 6,Case Count,660,100,1251,461,392,298,292,403,193,383,139,51,<5
2021-09-04,Region 6,Deaths,0,0,<5,<5,0,<5,<5,<5,<5,19,8,7,0
2021-09-04,Region 6,Hospitalization,<5,0,13,<5,<5,7,5,8,6,33,20,7,0
2021-09-04,Region 7,Case Count,41,10,205,74,59,62,69,114,88,144,37,19,0
2021-09-04,Region 7,Deaths,0,0,<5,0,0,<5,0,<5,<5,8,<5,<5,0
2021-09-04,Region 7,Hospitalization,0,0,<5,<5,0,<5,<5,6,7,11,<5,<5,0
2021-09-04,Region 8,Case Count,115,11,215,74,71,59,50,79,48,101,36,17,0
2021-09-04,Region 8,Deaths,0,0,0,0,0,0,<5,<5,0,<5,<5,0,0
2021-09-04,Region 8,Hospitalization,0,0,5,0,<5,<5,6,10,6,11,<5,<5,0
2021-09-11,Region 1,Case Count,354,90,771,279,216,186,195,286,155,260,82,23,<5
2021-09-11,Region 1,Deaths,0,0,5,<5,<5,<5,<5,<5,<5,10,<5,<5,0
2021-09-11,Region 1,Hospitalization,<5,0,18,<5,7,8,15,27,18,34,8,8,0
2021-09-11,Region 2N,Case Count,562,82,1166,370,406,308,293,402,220,418,140,58,<5
2021-09-11,Region 2N,Deaths,0,0,<5,0,0,<5,0,<5,<5,32,15,14,0
2021-09-11,Region 2N,Hospitalization,<5,0,9,<5,<5,<5,<5,5,<5,19,9,6,0
2021-09-11,Region 2S,Case Count,555,142,1259,436,391,290,229,326,160,297,88,49,<5
2021-09-11,Region 2S,Deaths,0,0,<5,0,<5,0,5,8,6,21,6,9,0
2021-09-11,Region 2S,Hospitalization,5,<5,23,6,8,8,10,16,12,31,8,11,0
2021-09-11,Region 3,Case Count,440,89,802,235,256,222,181,257,146,251,74,31,0
2021-09-11,Region 3,Deaths,0,0,<5,0,0,<5,<5,<5,<5,15,5,8,0
2021-09-11,Region 3,Hospitalization,<5,<5,13,<5,<5,9,9,17,16,32,7,9,0
2021-09-11,Region 5,Case Count,400,69,796,247,273,207,159,252,156,277,82,39,0
2021-09-11,Region 5,Deaths,0,0,<5,0,<5,<5,<5,<5,5,15,<5,6,0
2021-09-11,Region 5,Hospitalization,<5,<5,13,<5,6,<5,<5,6,10,24,6,8,0
2021-09-11,Region 6,Case Count,816,103,1356,473,454,326,251,369,201,359,106,52,<5
2021-09-11,Region 6,Deaths,0,0,<5,0,0,<5,<5,7,10,25,6,9,0
2021-09-11,Region 6,Hospitalization,<5,0,8,<5,<5,<5,5,8,8,30,11,11,0
2021-09-11,Region 7,Case Count,117,15,250,78,88,69,68,106,67,139,43,29,0
2021-09-11,Region 7,Deaths,0,0,0,0,0,0,<5,<5,<5,8,<5,<5,0
2021-09-11,Region 7,Hospitalization,<5,0,<5,0,<5,0,<5,5,<5,15,<5,7,0
2021-09-11,Region 8,Case Count,172,18,253,92,73,70,62,97,67,107,23,17,0
2021-09-11,Region 8,Deaths,0,0,0,0,0,0,0,0,<5,5,<5,<5,0
2021-09-11,Region 8,Hospitalization,0,0,<5,<5,<5,0,<5,6,7,13,<5,<5,0
2021-09-18,Region 1,Case Count,467,76,851,269,266,240,169,253,152,265,69,44,0
2021-09-18,Region 1,Deaths,0,0,<5,<5,<5,0,<5,<5,<5,9,<5,5,0
2021-09-18,Region 1,Hospitalization,<5,0,17,<5,6,9,9,14,9,29,9,11,0
2021-09-18,Region 2N,Case Count,798,75,1262,396,421,370,322,472,262,471,136,73,<5
2021-09-18,Region 2N,Deaths,0,0,<5,0,<5,0,6,7,<5,24,8,15,0
2021-09-18,Region 2N,Hospitalization,<5,<5,8,<5,<5,<5,<5,5,<5,9,<5,7,0
2021-09-18,Region 2S,Case Count,677,88,1228,467,381,292,251,336,157,309,104,48,<5
2021-09-18,Region 2S,Deaths,<5,0,<5,0,0,<5,<5,<5,6,15,5,<5,0
2021-09-18,Region 2S,Hospitalization,<5,<5,19,<5,7,7,11,14,9,18,<5,5,0
2021-09-18,Region 3,Case Count,568,76,875,253,285,261,216,296,166,335,118,51,<5
2021-09-18,Region 3,Deaths,0,0,<5,0,<5,<5,<5,6,5,19,10,<5,0
2021-09-18,Region 3,Hospitalization,0,<5,12,<5,<5,<5,9,12,5,27,15,7,0
2021-09-18,Region 5,Case Count,459,64,857,276,283,234,154,244,152,286,94,40,<5
2021-09-18,Region 5,Deaths,0,0,<5,<5,<5,0,<5,<5,5,13,<5,<5,0
2021-09-18,Region 5,Hospitalization,<5,0,8,<5,5,<5,5,8,6,20,6,8,0
2021-09-18,Region 6,Case Count,983,130,1560,505,542,383,325,461,246,427,120,61,<5
2021-09-18,Region 6,Deaths,0,0,<5,0,<5,<5,7,10,6,16,6,<5,0
2021-09-18,Region 6,Hospitalization,<5,<5,9,<5,<5,<5,10,14,11,23,6,6,0
2021-09-18,Region 7,Case Count,152,13,309,91,115,90,102,145,89,177,60,28,0
2021-09-18,Region 7,Deaths,0,0,0,0,0,0,<5,<5,<5,11,7,<5,0
2021-09-18,Region 7,Hospitalization,<5,0,<5,0,<5,0,<5,<5,<5,12,5,6,0
2021-09-18,Region 8,Case Count,202,24,294,103,104,63,79,111,62,135,50,23,0
2021-09-18,Region 8,Deaths,0,0,0,0,0,0,0,0,<5,<5,<5,<5,0
2021-09-18,Region 8,Hospitalization,0,0,<5,<5,<5,0,<5,<5,<5,5,<5,<5,0
2021-09-25,Region 1,Case Count,501,54,917,268,323,272,216,294,156,283,94,33,<5
2021-09-25,Region 1,Deaths,0,0,<5,0,<5,<5,<5,<5,6,16,5,5,0
2021-09-25,Region 1,Hospitalization,<5,0,15,<5,7,5,10,13,14,33,8,11,0
2021-09-25,Region 2N,Case Count,943,67,1334,386,484,397,373,540,291,483,140,52,<5
2021-09-25,Region 2N,Deaths,0,0,<5,0,<5,0,5,6,<5,20,10,7,0
2021-09-25,Region 2N,Hospitalization,<5,<5,11,<5,<5,<5,6,6,<5,8,<5,<5,0
2021-09-25,Region 2S,Case Count,839,75,1258,411,454,318,274,401,238,393,104,51,8
2021-09-25,Region 2S,Deaths,0,0,7,<5,<5,<5,5,8,7,24,10,7,0
2021-09-25,Region 2S,Hospitalization,<5,0,20,<5,8,11,9,13,12,33,15,6,0
2021-09-25,Region 3,Case Count,498,43,852,256,289,264,230,320,179,378,139,60,<5
2021-09-25,Region 3,Deaths,0,0,<5,<5,0,<5,<5,5,5,22,10,7,0
2021-09-25,Region 3,Hospitalization,<5,0,11,0,<5,7,11,19,16,49,20,13,0
2021-09-25,Region 5,Case Count,483,37,840,290,275,238,208,291,158,293,90,45,0
2021-09-25,Region 5,Deaths,0,0,5,0,0,5,<5,7,6,21,10,5,0
2021-09-25,Region 5,Hospitalization,<5,<5,10,0,<5,6,13,17,9,24,10,5,0
2021-09-25,Region 6,Case Count,904,88,1591,494,578,431,382,521,252,434,118,64,<5
2021-09-25,Region 6,Deaths,0,0,6,0,<5,5,10,12,<5,14,5,6,0
2021-09-25,Region 6,Hospitalization,<5,0,14,<5,<5,6,7,9,6,16,<5,7,0
2021-09-25,Region 7,Case Count,152,15,315,89,98,113,91,140,89,162,51,22,<5
2021-09-25,Region 7,Deaths,0,0,<5,0,<5,<5,<5,<5,<5,<5,<5,<5,0
2021-09-25,Region 7,Hospitalization,<5,0,<5,0,<5,<5,<5,<5,<5,14,<5,8,0
2021-09-25,Region 8,Case Count,195,21,326,100,117,88,76,103,65,132,51,16,0
2021-09-25,Region 8,Deaths,0,0,0,0,0,0,<5,<5,<5,10,6,<5,0
2021-09-25,Region 8,Hospitalization,<5,0,6,0,<5,<5,<5,<5,7,14,<5,<5,0
2021-10-02,Region 1,Case Count,551,75,1016,300,347,294,254,370,211,386,130,45,0
2021-10-02,Region 1,Deaths,0,0,7,<5,<5,5,<5,6,7,15,5,<5,0
2021-10-02,Region 1,Hospitalization,5,0,23,<5,7,15,12,19,18,44,17,9,0
2021-10-02,Region 2N,Case Count,1027,73,1642,443,593,533,463,632,332,610,177,101,<5
2021-10-02,Region 2N,Deaths,0,0,<5,0,<5,0,<5,8,6,23,9,8,0
2021-10-02,Region 2N,Hospitalization,<5,0,12,0,6,6,<5,6,9,17,<5,<5,0
2021-10-02,Region 2S,Case Count,939,79,1410,455,485,391,352,501,259,445,134,52,6
2021-10-02,Region 2S,Deaths,0,0,<5,0,<5,<5,6,9,5,20,10,5,0
2021-10-02,Region 2S,Hospitalization,8,0,21,6,11,<5,13,21,12,37,16,9,0
2021-10-02,Region 3,Case Count,625,62,1075,341,368,304,258,411,275,512,171,66,<5
2021-10-02,Region 3,Deaths,0,0,<5,0,0,<5,<5,<5,6,25,10,9,0
2021-10-02,Region 3,Hospitalization,<5,0,17,<5,7,8,5,7,8,35,16,11,0
2021-10-02,Region 5,Case Count,479,30,895,273,345,247,225,329,200,344,91,53,0
2021-10-02,Region 5,Deaths,0,0,<5,0,<5,0,<5,<5,<5,9,<5,5,0
2021-10-02,Region 5,Hospitalization,<5,0,9,0,<5,6,<5,<5,<5,14,<5,7,0
2021-10-02,Region 6,Case Count,1085,101,1763,554,632,476,418,594,340,631,200,91,0
2021-10-02,Region 6,Deaths,0,0,<5,0,0,<5,5,6,8,27,9,10,0
2021-10-02,Region 6,Hospitalization,<5,<5,11,<5,<5,<5,11,16,12,36,15,9,0
2021-10-02,Region 7,Case Count,159,18,351,99,128,106,119,183,111,224,76,37,<5
2021-10-02,Region 7,Deaths,0,0,<5,0,0,<5,<5,<5,<5,9,<5,<5,0
2021-10-02,Region 7,Hospitalization,0,0,<5,<5,<5,<5,<5,6,<5,12,<5,<5,0
2021-10-02,Region 8,Case Count,182,28,372,101,120,123,112,156,97,185,68,20,<5
2021-10-02,Region 8,Deaths,0,0,0,0,0,0,0,0,<5,8,5,<5,0
2021-10-02,Region 8,Hospitalization,0,0,<5,<5,<5,<5,0,<5,5,14,7,<5,0
2021-10-09,Region 1,Case Count,657,56,1088,311,385,336,308,436,247,475,155,73,<5
2021-10-09,Region 1,Deaths,0,0,<5,0,0,<5,5,11,7,32,15,10,0
2021-10-09,Region 1,Hospitalization,8,<5,18,<5,7,6,12,24,22,60,24,14,0
2021-10-09,Region 2N,Case Count,1003,79,1665,484,564,538,545,762,367,680,215,98,6
2021-10-09,Region 2N,Deaths,0,0,5,0,<5,<5,<5,<5,6,32,9,17,0
2021-10-09,Region 2N,Hospitalization,<5,0,6,<5,0,<5,<5,<5,<5,8,<5,5,0
2021-10-09,Region 2S,Case Count,981,103,1546,465,547,431,382,548,269,482,148,65,6
2021-10-09,Region 2S,Deaths,0,0,6,0,<5,<5,<5,7,6,23,8,9,0
2021-10-09,Region 2S,Hospitalization,<5,0,16,<5,8,<5,10,17,12,41,14,15,0
2021-10-09,Region 3,Case Count,675,99,1172,345,384,344,319,476,281,597,232,84,5
2021-10-09,Region 3,Deaths,0,0,<5,0,<5,0,<5,6,12,37,13,12,0
2021-10-09,Region 3,Hospitalization,<5,<5,23,7,12,<5,11,21,21,54,22,11,0
2021-10-09,Region 5,Case Count,487,52,952,284,333,283,227,331,197,387,118,72,0
2021-10-09,Region 5,Deaths,0,0,<5,0,<5,<5,<5,7,5,27,6,16,0
2021-10-09,Region 5,Hospitalization,<5,<5,10,0,<5,5,7,13,7,30,8,15,0
2021-10-09,Region 6,Case Count,1090,108,1798,553,629,508,458,659,376,710,217,117,0
2021-10-09,Region 6,Deaths,0,0,8,0,<5,6,<5,9,10,26,<5,14,0
2021-10-09,Region 6,Hospitalization,<5,<5,16,0,7,8,7,15,16,39,7,16,0
2021-10-09,Region 7,Case Count,207,30,431,114,165,122,138,197,118,218,68,32,<5
2021-10-09,Region 7,Deaths,0,0,<5,0,<5,<5,<5,<5,5,10,<5,<5,0
2021-10-09,Region 7,Hospitalization,0,<5,<5,0,0,0,<5,5,5,14,6,<5,0
2021-10-09,Region 8,Case Count,185,31,343,92,127,93,112,156,95,191,62,34,0
2021-10-09,Region 8,Deaths,0,0,0,0,0,0,<5,<5,0,<5,0,<5,0
2021-10-09,Region 8,Hospitalization,<5,0,6,<5,<5,<5,6,8,<5,11,5,<5,0
2021-10-16,Region 1,Case Count,573,60,1021,303,365,293,315,459,245,449,134,70,<5
2021-10-16,Region 1,Deaths,0,0,<5,0,<5,<5,5,8,5,13,6,<5,0
2021-10-16,Region 1,Hospitalization,6,0,18,<5,10,<5,15,24,14,36,14,8,0
2021-10-16,Region 2N,Case Count,1032,73,1614,433,567,541,529,747,373,677,214,90,5
2021-10-16,Region 2N,Deaths,0,0,<5,0,0,<5,6,9,6,23,10,7,0
2021-10-16,Region 2N,Hospitalization,<5,0,<5,<5,<5,<5,<5,7,<5,8,<5,<5,0
2021-10-16,Region 2S,Case Count,1134,92,1653,478,592,491,360,517,304,527,148,75,<5
2021-10-16,Region 2S,Deaths,0,0,<5,0,0,<5,8,15,10,21,5,6,0
2021-10-16,Region 2S,Hospitalization,<5,0,29,5,8,16,16,27,24,44,11,9,0
2021-10-16,Region 3,Case Count,672,71,1223,341,445,366,352,518,312,649,233,104,0
2021-10-16,Region 3,Deaths,0,0,<5,0,0,<5,<5,9,11,29,10,8,0
2021-10-16,Region 3,Hospitalization,7,0,24,<5,6,14,10,21,23,62,21,18,0
2021-10-16,Region 5,Case Count,500,55,894,254,328,257,234,342,165,339,117,57,0
2021-10-16,Region 5,Deaths,0,0,<5,0,0,<5,<5,<5,6,25,7,12,0
2021-10-16,Region 5,Hospitalization,<5,0,7,0,<5,5,6,11,6,23,8,9,0
2021-10-16,Region 6,Case Count,1076,90,1899,578,667,564,494,731,432,739,204,103,0
2021-10-16,Region 6,Deaths,0,0,<5,0,<5,<5,<5,<5,<5,22,6,12,0
2021-10-16,Region 6,Hospitalization,6,<5,6,<5,<5,<5,<5,8,10,37,7,20,0
2021-10-16,Region 7,Case Count,141,21,429,133,143,132,131,204,135,273,87,51,0
2021-10-16,Region 7,Deaths,0,0,<5,0,<5,<5,<5,5,9,19,5,5,0
2021-10-16,Region 7,Hospitalization,0,0,<5,<5,<5,<5,<5,<5,8,12,<5,<5,0
2021-10-16,Region 8,Case Count,152,30,354,115,114,95,102,151,101,183,58,24,0
2021-10-16,Region 8,Deaths,0,0,<5,0,0,<5,<5,<5,5,11,<5,5,0
2021-10-16,Region 8,Hospitalization,0,0,<5,0,0,<5,<5,6,10,15,<5,<5,0
2021-10-23,Region 1,Case Count,537,44,995,276,325,350,282,405,238,415,123,54,0
2021-10-23,Region 1,Deaths,0,0,5,0,0,5,<5,<5,5,11,<5,<5,0
2021-10-23,Region 1,Hospitalization,7,0,24,<5,8,14,12,20,14,35,12,9,0
2021-10-23,Region 2N,Case Count,989,82,1613,480,538,513,424,657,404,708,201,103,<5
2021-10-23,Region 2N,Deaths,0,0,<5,0,0,<5,<5,6,7,29,7,15,0
2021-10-23,Region 2N,Hospitalization,<5,<5,13,<5,<5,<5,<5,<5,<5,14,5,5,0
2021-10-23,Region 2S,Case Count,1141,70,1483,434,569,410,385,520,262,472,137,73,<5
2021-10-23,Region 2S,Deaths,0,0,<5,0,<5,<5,5,7,<5,21,8,11,0
2021-10-23,Region 2S,Hospitalization,<5,0,15,<5,6,6,13,20,11,41,14,16,0
2021-10-23,Region 3,Case Count,547,67,1058,298,378,315,306,435,246,525,181,98,<5
2021-10-23,Region 3,Deaths,0,0,<5,0,0,<5,<5,<5,<5,30,17,11,0
2021-10-23,Region 3,Hospitalization,<5,<5,14,<5,5,5,13,17,10,48,25,13,0
2021-10-23,Region 5,Case Count,469,38,871,258,323,252,239,344,186,347,106,55,<5
2021-10-23,Region 5,Deaths,0,0,<5,0,0,<5,<5,<5,7,14,6,<5,0
2021-10-23,Region 5,Hospitalization,0,0,10,0,<5,7,<5,8,9,26,11,6,0
2021-10-23,Region 6,Case Count,923,113,1819,559,636,511,462,682,430,750,218,102,<5
2021-10-23,Region 6,Deaths,0,0,0,0,0,0,<5,<5,7,24,7,10,0
2021-10-23,Region 6,Hospitalization,<5,0,8,<5,<5,<5,5,9,10,31,9,12,0
2021-10-23,Region 7,Case Count,141,18,395,93,146,138,124,190,106,182,44,32,0
2021-10-23,Region 7,Deaths,0,0,<5,0,0,<5,0,0,<5,<5,<5,<5,0
2021-10-23,Region 7,Hospitalization,0,0,<5,0,<5,0,0,<5,5,14,<5,7,0
2021-10-23,Region 8,Case Count,160,29,314,110,98,77,86,130,73,135,38,24,0
2021-10-23,Region 8,Deaths,0,0,<5,0,0,<5,0,<5,<5,9,0,5,0
2021-10-23,Region 8,Hospitalization,<5,0,<5,0,0,<5,<5,<5,7,16,<5,5,0
2021-10-30,Region 1,Case Count,671,56,1111,310,394,351,322,457,256,452,126,70,<5
2021-10-30,Region 1,Deaths,0,0,<5,0,<5,<5,<5,<5,5,22,8,9,0
2021-10-30,Region 1,Hospitalization,7,0,22,6,5,11,7,16,17,45,12,16,0
2021-10-30,Region 2N,Case Count,1166,57,1624,436,599,532,513,736,372,692,214,106,0
2021-10-30,Region 2N,Deaths,0,0,<5,0,<5,<5,5,6,<5,27,10,14,0
2021-10-30,Region 2N,Hospitalization,6,0,6,<5,<5,<5,<5,5,<5,15,<5,11,0
2021-10-30,Region 2S,Case Count,1082,72,1573,477,559,465,370,512,250,471,140,81,21
2021-10-30,Region 2S,Deaths,0,0,0,0,0,0,<5,<5,<5,15,7,7,0
2021-10-30,Region 2S,Hospitalization,6,<5,26,7,8,10,13,17,8,29,15,6,0
2021-10-30,Region 3,Case Count,583,62,1127,360,392,313,309,445,227,467,146,94,<5
2021-10-30,Region 3,Deaths,0,0,<5,<5,0,<5,<5,<5,7,24,6,11,0
